label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
eosi,437,260,81,80,lisc_eosi_136.jpg,720,576
eosi,197,240,81,75,lisc_eosi_137.jpg,720,576
eosi,513,391,81,75,lisc_eosi_138.jpg,720,576
eosi,129,109,76,70,lisc_eosi_139.jpg,720,576
eosi,584,223,82,88,lisc_eosi_14.jpg,720,576
eosi,183,443,73,73,lisc_eosi_140.jpg,720,576
eosi,461,53,82,78,lisc_eosi_141.jpg,720,576
eosi,167,318,92,91,lisc_eosi_142.jpg,720,576
eosi,459,170,94,85,lisc_eosi_143.jpg,720,576
eosi,243,93,81,95,lisc_eosi_144.jpg,720,576
eosi,391,385,88,94,lisc_eosi_145.jpg,720,576
eosi,150,213,97,101,lisc_eosi_146.jpg,720,576
eosi,201,251,107,96,lisc_eosi_147.jpg,720,576
eosi,408,228,104,98,lisc_eosi_148.jpg,720,576
eosi,300,133,96,101,lisc_eosi_149.jpg,720,576
eosi,295,0,91,64,lisc_eosi_15.jpg,720,576
eosi,324,341,95,101,lisc_eosi_150.jpg,720,576
eosi,118,360,105,103,lisc_eosi_151.jpg,720,576
eosi,496,110,105,105,lisc_eosi_152.jpg,720,576
eosi,189,43,96,103,lisc_eosi_153.jpg,720,576
eosi,431,427,101,98,lisc_eosi_154.jpg,720,576
eosi,598,190,93,102,lisc_eosi_155.jpg,720,576
eosi,261,0,103,44,lisc_eosi_156.jpg,720,576
eosi,334,510,95,66,lisc_eosi_16.jpg,720,576
eosi,599,334,95,97,lisc_eosi_17.jpg,720,576
eosi,257,248,90,96,lisc_eosi_18.jpg,720,576
eosi,368,232,96,98,lisc_eosi_19.jpg,720,576
eosi,475,261,97,106,lisc_eosi_2.jpg,720,576
eosi,300,189,101,87,lisc_eosi_20.jpg,720,576
eosi,316,298,98,94,lisc_eosi_21.jpg,720,576
eosi,283,270,78,81,lisc_eosi_22.jpg,720,576
eosi,358,223,78,77,lisc_eosi_23.jpg,720,576
eosi,286,401,101,94,lisc_eosi_24.jpg,720,576
eosi,296,208,78,78,lisc_eosi_25.jpg,720,576
eosi,344,287,79,77,lisc_eosi_26.jpg,720,576
eosi,343,254,98,95,lisc_eosi_27.jpg,720,576
eosi,273,226,97,94,lisc_eosi_28.jpg,720,576
eosi,295,272,96,96,lisc_eosi_29.jpg,720,576
eosi,353,525,98,51,lisc_eosi_3.jpg,720,576
eosi,326,206,96,94,lisc_eosi_30.jpg,720,576
eosi,20,144,95,94,lisc_eosi_31.jpg,720,576
eosi,217,530,91,46,lisc_eosi_32.jpg,720,576
eosi,417,0,79,45,lisc_eosi_33.jpg,720,576
eosi,343,183,89,100,lisc_eosi_34.jpg,720,576
eosi,193,348,96,98,lisc_eosi_35.jpg,720,576
eosi,290,290,87,107,lisc_eosi_36.jpg,720,576
eosi,362,267,110,87,lisc_eosi_37.jpg,720,576
eosi,246,218,108,88,lisc_eosi_38.jpg,720,576
eosi,367,210,71,75,lisc_eosi_39.jpg,720,576
eosi,99,235,86,101,lisc_eosi_4.jpg,720,576
eosi,281,290,76,75,lisc_eosi_40.jpg,720,576
eosi,360,292,76,70,lisc_eosi_41.jpg,720,576
eosi,279,210,78,72,lisc_eosi_42.jpg,720,576
eosi,34,149,106,99,lisc_eosi_43.jpg,720,576
eosi,575,328,101,96,lisc_eosi_44.jpg,720,576
eosi,400,0,96,74,lisc_eosi_45.jpg,720,576
eosi,424,126,101,105,lisc_eosi_46.jpg,720,576
eosi,219,505,102,71,lisc_eosi_47.jpg,720,576
eosi,341,117,98,96,lisc_eosi_48.jpg,720,576
eosi,280,363,95,94,lisc_eosi_49.jpg,720,576
eosi,532,237,89,100,lisc_eosi_5.jpg,720,576
eosi,437,270,94,98,lisc_eosi_50.jpg,720,576
eosi,188,208,93,94,lisc_eosi_51.jpg,720,576
eosi,205,315,101,106,lisc_eosi_52.jpg,720,576
eosi,411,153,98,107,lisc_eosi_53.jpg,720,576
eosi,225,135,110,98,lisc_eosi_54.jpg,720,576
eosi,383,344,107,94,lisc_eosi_55.jpg,720,576
eosi,71,367,91,92,lisc_eosi_56.jpg,720,576
eosi,202,123,99,91,lisc_eosi_57.jpg,720,576
eosi,555,108,93,98,lisc_eosi_58.jpg,720,576
eosi,183,0,95,91,lisc_eosi_59.jpg,720,576
eosi,310,27,100,85,lisc_eosi_6.jpg,720,576
eosi,440,484,92,90,lisc_eosi_60.jpg,720,576
eosi,289,357,113,99,lisc_eosi_61.jpg,720,576
eosi,319,123,109,94,lisc_eosi_62.jpg,720,576
eosi,191,213,98,117,lisc_eosi_63.jpg,720,576
eosi,429,245,97,110,lisc_eosi_64.jpg,720,576
eosi,417,359,99,93,lisc_eosi_65.jpg,720,576
eosi,215,309,93,102,lisc_eosi_66.jpg,720,576
eosi,407,161,93,101,lisc_eosi_67.jpg,720,576
eosi,231,139,106,102,lisc_eosi_68.jpg,720,576
eosi,351,240,90,89,lisc_eosi_69.jpg,720,576
eosi,308,458,98,91,lisc_eosi_7.jpg,720,576
eosi,383,334,105,95,lisc_eosi_70.jpg,720,576
eosi,264,469,93,84,lisc_eosi_71.jpg,720,576
eosi,367,19,88,85,lisc_eosi_72.jpg,720,576
eosi,91,193,87,88,lisc_eosi_73.jpg,720,576
eosi,542,296,82,88,lisc_eosi_74.jpg,720,576
eosi,314,8,107,99,lisc_eosi_75.jpg,720,576
eosi,299,469,104,98,lisc_eosi_76.jpg,720,576
eosi,540,240,104,108,lisc_eosi_77.jpg,720,576
eosi,76,223,103,112,lisc_eosi_78.jpg,720,576
eosi,465,257,79,82,lisc_eosi_79.jpg,720,576
eosi,596,224,82,89,lisc_eosi_8.jpg,720,576
eosi,308,200,91,96,lisc_eosi_80.jpg,720,576
eosi,511,299,88,96,lisc_eosi_81.jpg,720,576
eosi,118,178,91,92,lisc_eosi_82.jpg,720,576
eosi,250,439,98,87,lisc_eosi_83.jpg,720,576
eosi,372,46,102,95,lisc_eosi_84.jpg,720,576
eosi,334,404,88,96,lisc_eosi_85.jpg,720,576
eosi,294,72,92,99,lisc_eosi_86.jpg,720,576
eosi,148,261,94,89,lisc_eosi_87.jpg,720,576
eosi,478,225,95,85,lisc_eosi_88.jpg,720,576
eosi,332,225,75,84,lisc_eosi_89.jpg,720,576
eosi,48,261,78,88,lisc_eosi_9.jpg,720,576
eosi,313,265,73,86,lisc_eosi_90.jpg,720,576
eosi,316,278,92,93,lisc_eosi_91.jpg,720,576
eosi,340,261,82,76,lisc_eosi_92.jpg,720,576
eosi,292,240,88,74,lisc_eosi_93.jpg,720,576
eosi,304,327,82,95,lisc_eosi_94.jpg,720,576
eosi,331,150,85,96,lisc_eosi_95.jpg,720,576
eosi,219,233,101,83,lisc_eosi_96.jpg,720,576
eosi,398,262,98,83,lisc_eosi_97.jpg,720,576
eosi,190,217,101,84,lisc_eosi_98.jpg,720,576
eosi,429,270,99,88,lisc_eosi_99.jpg,720,576
eosi,84,100,172,160,pbc_eosi_1.jpg,360,363
eosi,121,121,117,121,pbc_eosi_10.jpg,360,363
eosi,105,110,152,160,pbc_eosi_100.jpg,360,363
eosi,101,106,158,154,pbc_eosi_101.jpg,360,363
eosi,100,107,156,149,pbc_eosi_102.jpg,360,363
eosi,113,115,133,131,pbc_eosi_103.jpg,360,363
eosi,104,103,150,153,pbc_eosi_104.jpg,360,363
eosi,119,108,126,144,pbc_eosi_105.jpg,360,363
eosi,113,113,136,135,pbc_eosi_106.jpg,360,363
eosi,121,92,143,150,pbc_eosi_107.jpg,366,369
eosi,100,114,160,154,pbc_eosi_108.jpg,360,363
eosi,107,109,146,145,pbc_eosi_109.jpg,360,363
eosi,105,104,152,152,pbc_eosi_11.jpg,360,363
eosi,108,109,145,146,pbc_eosi_110.jpg,360,363
eosi,84,102,164,160,pbc_eosi_111.jpg,360,363
eosi,105,107,148,151,pbc_eosi_112.jpg,360,363
eosi,89,115,158,159,pbc_eosi_113.jpg,360,363
eosi,99,116,148,150,pbc_eosi_114.jpg,360,363
eosi,109,118,141,135,pbc_eosi_115.jpg,360,363
eosi,107,110,150,147,pbc_eosi_116.jpg,360,363
eosi,106,104,147,154,pbc_eosi_117.jpg,360,363
eosi,114,117,136,131,pbc_eosi_118.jpg,360,363
eosi,104,106,150,146,pbc_eosi_119.jpg,360,363
eosi,117,111,126,135,pbc_eosi_12.jpg,360,363
eosi,210,113,143,140,pbc_eosi_120.jpg,360,363
neut,47,175,142,141,pbc_eosi_120.jpg,360,363
neut,2,234,97,129,pbc_eosi_120.jpg,360,363
eosi,108,128,141,143,pbc_eosi_121.jpg,360,363
eosi,100,97,161,166,pbc_eosi_122.jpg,360,363
eosi,112,114,139,137,pbc_eosi_123.jpg,360,363
eosi,113,114,139,139,pbc_eosi_124.jpg,360,363
eosi,107,109,147,149,pbc_eosi_125.jpg,360,363
eosi,96,109,175,146,pbc_eosi_126.jpg,360,363
eosi,104,109,155,146,pbc_eosi_127.jpg,360,363
eosi,116,125,132,146,pbc_eosi_128.jpg,360,363
eosi,110,109,141,140,pbc_eosi_129.jpg,360,363
eosi,111,109,141,149,pbc_eosi_13.jpg,360,363
eosi,111,110,139,148,pbc_eosi_130.jpg,360,363
eosi,120,114,119,134,pbc_eosi_131.jpg,360,363
eosi,116,119,129,132,pbc_eosi_132.jpg,360,363
eosi,113,164,142,148,pbc_eosi_133.jpg,360,363
mono,275,51,85,146,pbc_eosi_133.jpg,360,363
eosi,113,109,136,144,pbc_eosi_134.jpg,360,363
eosi,109,104,143,154,pbc_eosi_135.jpg,360,363
eosi,109,101,136,160,pbc_eosi_136.jpg,360,363
eosi,115,118,132,128,pbc_eosi_137.jpg,360,363
eosi,103,108,154,147,pbc_eosi_138.jpg,360,363
eosi,110,109,134,146,pbc_eosi_139.jpg,360,363
eosi,123,123,116,119,pbc_eosi_14.jpg,360,363
eosi,108,113,148,141,pbc_eosi_140.jpg,366,369
eosi,99,91,166,172,pbc_eosi_141.jpg,360,363
eosi,94,85,178,200,pbc_eosi_142.jpg,360,363
eosi,113,117,137,133,pbc_eosi_143.jpg,360,363
eosi,111,93,150,157,pbc_eosi_144.jpg,360,363
eosi,113,111,135,142,pbc_eosi_145.jpg,360,363
eosi,98,87,167,192,pbc_eosi_146.jpg,360,363
eosi,103,114,170,163,pbc_eosi_147.jpg,360,363
eosi,108,128,154,152,pbc_eosi_148.jpg,360,363
eosi,117,123,136,137,pbc_eosi_149.jpg,360,363
eosi,86,89,150,169,pbc_eosi_15.jpg,360,363
eosi,101,87,165,166,pbc_eosi_150.jpg,360,363
eosi,104,104,154,156,pbc_eosi_151.jpg,360,363
eosi,96,109,168,154,pbc_eosi_152.jpg,360,363
eosi,110,106,145,148,pbc_eosi_153.jpg,360,363
eosi,111,104,142,152,pbc_eosi_154.jpg,360,363
eosi,108,115,143,134,pbc_eosi_155.jpg,360,363
eosi,116,118,133,132,pbc_eosi_156.jpg,360,363
eosi,120,118,122,128,pbc_eosi_157.jpg,360,363
eosi,126,131,113,102,pbc_eosi_158.jpg,360,363
eosi,118,109,145,153,pbc_eosi_159.jpg,360,363
eosi,110,112,144,142,pbc_eosi_16.jpg,360,363
eosi,117,117,130,130,pbc_eosi_160.jpg,360,363
neut,290,172,70,130,pbc_eosi_160.jpg,360,363
eosi,108,105,147,156,pbc_eosi_161.jpg,360,363
eosi,92,89,207,231,pbc_eosi_162.jpg,360,363
eosi,122,120,115,129,pbc_eosi_163.jpg,360,363
eosi,109,117,145,136,pbc_eosi_164.jpg,360,363
eosi,108,108,145,143,pbc_eosi_165.jpg,360,363
eosi,104,115,154,134,pbc_eosi_166.jpg,360,363
eosi,117,110,130,143,pbc_eosi_167.jpg,360,363
eosi,112,113,137,139,pbc_eosi_168.jpg,360,363
eosi,102,100,157,163,pbc_eosi_169.jpg,360,363
eosi,114,114,133,137,pbc_eosi_17.jpg,360,363
eosi,114,115,137,133,pbc_eosi_170.jpg,360,363
eosi,121,94,148,158,pbc_eosi_171.jpg,366,369
eosi,109,118,147,133,pbc_eosi_172.jpg,360,363
eosi,111,109,145,147,pbc_eosi_173.jpg,360,363
eosi,113,113,134,142,pbc_eosi_174.jpg,360,363
eosi,99,98,164,168,pbc_eosi_175.jpg,360,363
eosi,112,118,135,127,pbc_eosi_176.jpg,360,363
eosi,113,103,136,158,pbc_eosi_177.jpg,360,363
eosi,120,118,124,127,pbc_eosi_178.jpg,360,363
eosi,109,106,140,147,pbc_eosi_179.jpg,360,363
eosi,119,124,125,114,pbc_eosi_18.jpg,360,363
eosi,114,121,134,136,pbc_eosi_180.jpg,360,363
eosi,115,125,133,136,pbc_eosi_181.jpg,360,363
eosi,117,134,0,1,pbc_eosi_182.jpg,360,363
eosi,120,143,123,130,pbc_eosi_182.jpg,360,363
eosi,123,131,136,133,pbc_eosi_183.jpg,360,363
eosi,109,128,145,145,pbc_eosi_184.jpg,360,363
eosi,105,97,151,168,pbc_eosi_185.jpg,360,363
eosi,109,118,132,131,pbc_eosi_186.jpg,360,363
eosi,104,115,154,170,pbc_eosi_187.jpg,360,363
eosi,105,116,0,0,pbc_eosi_188.jpg,360,363
eosi,104,123,155,148,pbc_eosi_188.jpg,360,363
eosi,111,119,139,140,pbc_eosi_189.jpg,360,363
eosi,111,156,145,141,pbc_eosi_19.jpg,360,363
eosi,112,110,136,140,pbc_eosi_190.jpg,360,363
eosi,104,109,153,145,pbc_eosi_191.jpg,360,363
eosi,98,97,161,167,pbc_eosi_192.jpg,360,363
eosi,114,159,132,125,pbc_eosi_193.jpg,360,363
eosi,117,114,132,136,pbc_eosi_194.jpg,360,363
eosi,91,105,179,162,pbc_eosi_195.jpg,360,363
eosi,110,119,145,146,pbc_eosi_196.jpg,360,363
eosi,87,100,239,196,pbc_eosi_197.jpg,360,363
eosi,113,109,147,149,pbc_eosi_198.jpg,360,363
eosi,120,108,128,145,pbc_eosi_199.jpg,360,363
eosi,101,97,169,170,pbc_eosi_2.jpg,360,363
eosi,115,117,128,126,pbc_eosi_20.jpg,360,363
eosi,105,117,152,142,pbc_eosi_200.jpg,360,363
eosi,112,123,140,140,pbc_eosi_201.jpg,360,363
eosi,111,114,141,135,pbc_eosi_202.jpg,360,363
eosi,111,105,139,152,pbc_eosi_203.jpg,360,363
eosi,108,121,142,138,pbc_eosi_204.jpg,360,363
eosi,107,116,142,133,pbc_eosi_205.jpg,360,363
eosi,115,106,131,154,pbc_eosi_206.jpg,360,363
eosi,104,112,150,141,pbc_eosi_207.jpg,360,363
eosi,120,121,121,124,pbc_eosi_208.jpg,360,363
eosi,107,111,150,156,pbc_eosi_209.jpg,360,363
eosi,117,121,129,131,pbc_eosi_21.jpg,360,363
eosi,113,113,139,133,pbc_eosi_210.jpg,360,363
eosi,111,114,139,133,pbc_eosi_211.jpg,360,363
eosi,113,128,135,136,pbc_eosi_212.jpg,360,363
eosi,104,102,152,169,pbc_eosi_213.jpg,360,363
eosi,112,115,149,143,pbc_eosi_214.jpg,360,363
eosi,124,103,112,161,pbc_eosi_215.jpg,360,363
eosi,89,106,177,172,pbc_eosi_216.jpg,360,363
eosi,111,134,141,139,pbc_eosi_217.jpg,360,363
eosi,95,100,175,168,pbc_eosi_218.jpg,360,363
eosi,111,109,143,147,pbc_eosi_219.jpg,360,363
eosi,107,110,146,146,pbc_eosi_22.jpg,360,363
eosi,98,102,159,161,pbc_eosi_220.jpg,360,363
eosi,110,114,147,138,pbc_eosi_221.jpg,360,363
eosi,110,124,141,138,pbc_eosi_222.jpg,360,363
eosi,99,97,163,167,pbc_eosi_223.jpg,360,363
eosi,105,102,148,157,pbc_eosi_224.jpg,360,363
eosi,110,110,138,140,pbc_eosi_225.jpg,360,363
eosi,108,101,145,162,pbc_eosi_226.jpg,360,363
eosi,110,103,144,159,pbc_eosi_227.jpg,360,363
eosi,228,73,128,163,pbc_eosi_228.jpg,360,363
eosi,128,93,104,177,pbc_eosi_228.jpg,360,363
eosi,113,112,134,138,pbc_eosi_229.jpg,360,363
eosi,116,93,177,169,pbc_eosi_23.jpg,360,363
eosi,111,112,137,139,pbc_eosi_230.jpg,360,363
eosi,122,121,122,127,pbc_eosi_231.jpg,360,363
eosi,104,107,150,147,pbc_eosi_232.jpg,360,363
eosi,99,154,150,152,pbc_eosi_233.jpg,360,363
eosi,115,115,133,137,pbc_eosi_234.jpg,360,363
eosi,89,131,129,116,pbc_eosi_235.jpg,366,369
eosi,115,124,143,143,pbc_eosi_236.jpg,360,363
eosi,106,110,143,144,pbc_eosi_237.jpg,360,363
eosi,126,117,160,139,pbc_eosi_238.jpg,360,363
eosi,113,114,138,143,pbc_eosi_239.jpg,360,363
eosi,108,116,143,147,pbc_eosi_24.jpg,360,363
eosi,0,133,33,113,pbc_eosi_24.jpg,360,363
eosi,109,111,146,146,pbc_eosi_240.jpg,360,363
eosi,114,120,130,135,pbc_eosi_241.jpg,360,363
eosi,110,109,148,148,pbc_eosi_242.jpg,360,363
eosi,117,101,141,164,pbc_eosi_243.jpg,360,363
eosi,96,121,154,156,pbc_eosi_244.jpg,360,363
eosi,103,111,157,139,pbc_eosi_245.jpg,360,363
eosi,116,109,135,138,pbc_eosi_246.jpg,360,363
eosi,111,130,129,129,pbc_eosi_247.jpg,360,363
eosi,95,97,175,168,pbc_eosi_248.jpg,360,363
eosi,108,108,149,137,pbc_eosi_249.jpg,360,363
eosi,101,101,157,164,pbc_eosi_25.jpg,360,363
eosi,114,109,133,145,pbc_eosi_250.jpg,360,363
eosi,106,105,149,155,pbc_eosi_251.jpg,360,363
eosi,101,118,129,140,pbc_eosi_252.jpg,360,363
eosi,111,107,138,130,pbc_eosi_253.jpg,360,363
eosi,103,71,153,156,pbc_eosi_254.jpg,360,363
neut,35,221,149,142,pbc_eosi_254.jpg,360,363
eosi,109,113,149,137,pbc_eosi_255.jpg,360,363
eosi,114,115,133,132,pbc_eosi_256.jpg,360,363
eosi,110,113,142,136,pbc_eosi_257.jpg,360,363
eosi,102,97,159,168,pbc_eosi_258.jpg,360,363
eosi,121,111,120,140,pbc_eosi_259.jpg,360,363
eosi,114,106,136,135,pbc_eosi_26.jpg,360,363
eosi,104,114,152,156,pbc_eosi_260.jpg,360,363
eosi,123,111,124,129,pbc_eosi_261.jpg,360,363
eosi,76,242,125,121,pbc_eosi_261.jpg,360,363
eosi,119,106,124,133,pbc_eosi_262.jpg,360,363
eosi,109,108,143,145,pbc_eosi_263.jpg,360,363
eosi,118,114,133,135,pbc_eosi_264.jpg,360,363
eosi,113,116,137,142,pbc_eosi_265.jpg,360,363
eosi,105,106,173,164,pbc_eosi_266.jpg,360,363
eosi,75,0,123,46,pbc_eosi_266.jpg,360,363
eosi,100,103,158,159,pbc_eosi_267.jpg,360,363
eosi,111,113,149,149,pbc_eosi_268.jpg,360,363
eosi,101,120,162,156,pbc_eosi_269.jpg,360,363
eosi,112,123,139,134,pbc_eosi_27.jpg,360,363
eosi,108,132,134,137,pbc_eosi_270.jpg,360,363
eosi,110,115,140,143,pbc_eosi_271.jpg,360,363
eosi,100,102,168,153,pbc_eosi_272.jpg,360,363
eosi,107,108,150,149,pbc_eosi_273.jpg,360,363
eosi,102,118,158,156,pbc_eosi_274.jpg,360,363
eosi,117,108,128,147,pbc_eosi_275.jpg,360,363
eosi,104,110,150,158,pbc_eosi_276.jpg,360,363
eosi,109,93,141,167,pbc_eosi_277.jpg,360,363
eosi,107,110,146,146,pbc_eosi_278.jpg,360,363
eosi,107,109,144,146,pbc_eosi_279.jpg,360,363
eosi,99,93,163,171,pbc_eosi_28.jpg,360,363
eosi,104,103,152,153,pbc_eosi_280.jpg,360,363
eosi,114,114,135,137,pbc_eosi_281.jpg,360,363
eosi,109,106,144,148,pbc_eosi_282.jpg,360,363
eosi,114,120,131,129,pbc_eosi_283.jpg,360,363
eosi,112,120,132,128,pbc_eosi_284.jpg,360,363
eosi,95,121,134,125,pbc_eosi_285.jpg,360,363
eosi,109,125,145,137,pbc_eosi_286.jpg,360,363
eosi,104,107,150,150,pbc_eosi_287.jpg,360,363
eosi,101,113,154,149,pbc_eosi_288.jpg,360,363
eosi,103,124,162,151,pbc_eosi_289.jpg,360,363
eosi,133,107,157,153,pbc_eosi_29.jpg,360,363
eosi,119,119,126,129,pbc_eosi_290.jpg,360,363
eosi,115,116,130,131,pbc_eosi_291.jpg,360,363
eosi,111,110,143,138,pbc_eosi_292.jpg,360,363
eosi,120,115,123,129,pbc_eosi_293.jpg,360,363
eosi,117,125,128,128,pbc_eosi_294.jpg,360,363
eosi,115,122,131,129,pbc_eosi_295.jpg,360,363
eosi,107,72,142,210,pbc_eosi_296.jpg,360,363
eosi,108,82,143,200,pbc_eosi_297.jpg,360,363
eosi,100,98,163,165,pbc_eosi_298.jpg,360,363
eosi,121,120,126,123,pbc_eosi_299.jpg,360,363
eosi,103,111,137,141,pbc_eosi_3.jpg,360,363
eosi,114,104,134,154,pbc_eosi_30.jpg,360,363
eosi,95,135,165,169,pbc_eosi_300.jpg,360,363
eosi,73,89,219,190,pbc_eosi_301.jpg,360,363
eosi,113,108,138,141,pbc_eosi_302.jpg,360,363
eosi,101,100,159,164,pbc_eosi_303.jpg,360,363
eosi,106,120,139,124,pbc_eosi_304.jpg,360,363
eosi,107,109,147,143,pbc_eosi_305.jpg,360,363
eosi,108,105,147,151,pbc_eosi_306.jpg,360,363
eosi,110,103,146,157,pbc_eosi_307.jpg,360,363
eosi,226,170,134,144,pbc_eosi_307.jpg,360,363
eosi,113,104,135,153,pbc_eosi_308.jpg,360,363
eosi,115,113,131,136,pbc_eosi_309.jpg,360,363
eosi,96,110,174,151,pbc_eosi_31.jpg,360,363
eosi,91,101,170,162,pbc_eosi_310.jpg,360,363
eosi,103,100,153,159,pbc_eosi_311.jpg,360,363
eosi,94,110,175,142,pbc_eosi_312.jpg,360,363
eosi,102,108,157,155,pbc_eosi_313.jpg,360,363
eosi,105,111,148,145,pbc_eosi_314.jpg,360,363
eosi,115,115,128,142,pbc_eosi_315.jpg,360,363
eosi,115,111,133,144,pbc_eosi_316.jpg,360,363
eosi,113,118,138,144,pbc_eosi_317.jpg,360,363
eosi,104,108,150,150,pbc_eosi_318.jpg,360,363
eosi,103,97,155,154,pbc_eosi_319.jpg,360,363
eosi,114,121,135,143,pbc_eosi_32.jpg,360,363
eosi,96,105,172,156,pbc_eosi_320.jpg,360,363
eosi,118,100,136,160,pbc_eosi_321.jpg,360,363
eosi,83,93,191,190,pbc_eosi_322.jpg,360,363
eosi,101,103,158,168,pbc_eosi_323.jpg,360,363
eosi,111,115,139,145,pbc_eosi_324.jpg,360,363
eosi,115,117,129,134,pbc_eosi_325.jpg,360,363
eosi,123,39,181,163,pbc_eosi_326.jpg,360,363
neut,54,155,180,173,pbc_eosi_326.jpg,360,363
eosi,98,85,175,193,pbc_eosi_327.jpg,360,363
eosi,117,123,129,156,pbc_eosi_328.jpg,360,363
eosi,115,140,134,142,pbc_eosi_329.jpg,360,363
eosi,115,103,170,155,pbc_eosi_33.jpg,360,363
lymp,0,39,103,119,pbc_eosi_33.jpg,360,363
eosi,121,152,117,124,pbc_eosi_330.jpg,360,363
lymp,43,90,96,97,pbc_eosi_330.jpg,360,363
eosi,122,134,141,138,pbc_eosi_331.jpg,360,363
eosi,112,104,140,155,pbc_eosi_332.jpg,360,363
eosi,110,116,140,133,pbc_eosi_333.jpg,360,363
eosi,108,125,144,133,pbc_eosi_334.jpg,360,363
eosi,106,115,150,133,pbc_eosi_335.jpg,360,363
eosi,109,118,146,145,pbc_eosi_336.jpg,360,363
eosi,115,115,134,133,pbc_eosi_337.jpg,360,363
eosi,110,108,145,149,pbc_eosi_338.jpg,360,363
eosi,102,122,154,157,pbc_eosi_339.jpg,360,363
eosi,115,122,128,132,pbc_eosi_34.jpg,360,363
eosi,104,102,153,157,pbc_eosi_340.jpg,360,363
eosi,130,84,145,146,pbc_eosi_341.jpg,366,369
eosi,115,115,128,135,pbc_eosi_342.jpg,360,363
eosi,114,114,129,135,pbc_eosi_343.jpg,360,363
eosi,91,105,178,155,pbc_eosi_344.jpg,360,363
eosi,132,120,148,141,pbc_eosi_345.jpg,360,363
eosi,87,170,169,133,pbc_eosi_346.jpg,360,363
lymp,86,72,123,111,pbc_eosi_346.jpg,360,363
eosi,103,105,158,152,pbc_eosi_347.jpg,360,363
eosi,111,117,141,142,pbc_eosi_348.jpg,360,363
eosi,95,103,171,160,pbc_eosi_349.jpg,360,363
eosi,111,109,140,145,pbc_eosi_35.jpg,360,363
eosi,85,99,187,169,pbc_eosi_350.jpg,360,363
eosi,114,114,131,133,pbc_eosi_351.jpg,360,363
eosi,117,121,129,132,pbc_eosi_352.jpg,360,363
eosi,119,124,130,138,pbc_eosi_353.jpg,360,363
eosi,118,115,128,151,pbc_eosi_354.jpg,360,363
eosi,109,111,143,138,pbc_eosi_355.jpg,360,363
eosi,109,112,143,146,pbc_eosi_356.jpg,360,363
eosi,101,106,156,153,pbc_eosi_357.jpg,360,363
eosi,108,105,147,154,pbc_eosi_358.jpg,360,363
eosi,113,112,137,142,pbc_eosi_359.jpg,360,363
eosi,123,128,142,145,pbc_eosi_36.jpg,360,363
eosi,98,116,165,163,pbc_eosi_360.jpg,360,363
eosi,108,112,145,138,pbc_eosi_361.jpg,360,363
