label_name,bbox_x,bbox_y,bbox_width,bbox_height,image_name,image_width,image_height
baso,462,183,79,73,lisc_baso_130.jpg,720,576
baso,177,322,82,69,lisc_baso_131.jpg,720,576
baso,34,368,78,91,lisc_baso_132.jpg,720,576
baso,609,119,77,87,lisc_baso_133.jpg,720,576
baso,194,0,82,36,lisc_baso_134.jpg,720,576
baso,439,538,91,38,lisc_baso_135.jpg,720,576
baso,49,219,88,85,lisc_baso_136.jpg,720,576
baso,126,320,74,77,lisc_baso_137.jpg,720,576
baso,521,176,67,79,lisc_baso_138.jpg,720,576
baso,250,54,78,75,lisc_baso_139.jpg,720,576
baso,595,293,76,76,lisc_baso_14.jpg,720,576
baso,393,449,75,72,lisc_baso_140.jpg,720,576
baso,363,408,92,84,lisc_baso_141.jpg,720,576
baso,478,190,85,98,lisc_baso_142.jpg,720,576
baso,155,288,89,95,lisc_baso_143.jpg,720,576
baso,132,346,92,98,lisc_baso_144.jpg,720,576
baso,339,299,87,78,lisc_baso_145.jpg,720,576
baso,290,194,86,81,lisc_baso_146.jpg,720,576
baso,289,511,89,65,lisc_baso_147.jpg,720,576
baso,264,267,80,91,lisc_baso_148.jpg,720,576
baso,373,214,78,93,lisc_baso_149.jpg,720,576
baso,46,205,76,76,lisc_baso_15.jpg,720,576
baso,363,404,73,78,lisc_baso_150.jpg,720,576
baso,280,92,72,84,lisc_baso_151.jpg,720,576
baso,167,292,79,75,lisc_baso_152.jpg,720,576
baso,474,210,80,73,lisc_baso_153.jpg,720,576
baso,568,307,99,91,lisc_baso_154.jpg,720,576
baso,49,176,101,97,lisc_baso_155.jpg,720,576
baso,249,499,98,77,lisc_baso_156.jpg,720,576
baso,379,0,92,73,lisc_baso_157.jpg,720,576
baso,346,0,83,66,lisc_baso_158.jpg,720,576
baso,167,231,82,76,lisc_baso_159.jpg,720,576
baso,277,523,75,53,lisc_baso_16.jpg,720,576
baso,471,270,81,73,lisc_baso_160.jpg,720,576
baso,339,96,82,80,lisc_baso_161.jpg,720,576
baso,300,401,81,79,lisc_baso_162.jpg,720,576
baso,169,328,80,72,lisc_baso_163.jpg,720,576
baso,468,174,82,72,lisc_baso_164.jpg,720,576
baso,244,100,77,78,lisc_baso_165.jpg,720,576
baso,403,398,75,77,lisc_baso_166.jpg,720,576
baso,0,8,91,96,lisc_baso_167.jpg,720,576
baso,628,475,92,91,lisc_baso_168.jpg,720,576
baso,455,290,91,79,lisc_baso_169.jpg,720,576
baso,364,0,84,56,lisc_baso_17.jpg,720,576
baso,559,0,71,21,lisc_baso_170.jpg,720,576
baso,84,557,79,19,lisc_baso_171.jpg,720,576
baso,624,0,93,103,lisc_baso_172.jpg,720,576
baso,2,472,91,104,lisc_baso_173.jpg,720,576
baso,550,554,87,22,lisc_baso_174.jpg,720,576
baso,87,0,82,16,lisc_baso_175.jpg,720,576
baso,392,261,76,82,lisc_baso_176.jpg,720,576
baso,251,235,76,77,lisc_baso_177.jpg,720,576
baso,303,319,85,73,lisc_baso_178.jpg,720,576
baso,333,182,85,74,lisc_baso_179.jpg,720,576
baso,11,325,111,95,lisc_baso_18.jpg,720,576
baso,174,203,88,77,lisc_baso_180.jpg,720,576
baso,493,132,93,95,lisc_baso_181.jpg,720,576
baso,201,62,100,90,lisc_baso_182.jpg,720,576
baso,423,421,95,91,lisc_baso_183.jpg,720,576
baso,362,206,96,94,lisc_baso_184.jpg,720,576
baso,28,487,76,72,lisc_baso_185.jpg,720,576
baso,618,19,71,69,lisc_baso_186.jpg,720,576
baso,92,0,65,27,lisc_baso_187.jpg,720,576
baso,556,545,77,31,lisc_baso_188.jpg,720,576
baso,93,222,66,72,lisc_baso_189.jpg,720,576
baso,254,490,69,72,lisc_baso_189.jpg,720,576
baso,596,157,108,97,lisc_baso_19.jpg,720,576
baso,391,11,72,75,lisc_baso_190.jpg,720,576
baso,560,284,67,73,lisc_baso_190.jpg,720,576
baso,276,383,76,86,lisc_baso_191.jpg,720,576
baso,81,182,74,72,lisc_baso_192.jpg,720,576
baso,351,20,74,69,lisc_baso_192.jpg,720,576
baso,289,486,76,67,lisc_baso_193.jpg,720,576
baso,566,325,67,65,lisc_baso_193.jpg,720,576
baso,155,99,92,94,lisc_baso_194.jpg,720,576
baso,471,382,88,91,lisc_baso_195.jpg,720,576
baso,450,85,93,93,lisc_baso_196.jpg,720,576
baso,170,397,94,94,lisc_baso_197.jpg,720,576
baso,217,50,88,94,lisc_baso_198.jpg,720,576
baso,414,430,82,88,lisc_baso_199.jpg,720,576
baso,552,296,98,97,lisc_baso_2.jpg,720,576
baso,231,0,95,51,lisc_baso_20.jpg,720,576
baso,499,146,91,85,lisc_baso_200.jpg,720,576
baso,127,342,90,85,lisc_baso_201.jpg,720,576
baso,363,104,80,88,lisc_baso_202.jpg,720,576
baso,317,92,106,104,lisc_baso_203.jpg,720,576
baso,303,379,91,106,lisc_baso_204.jpg,720,576
baso,450,249,104,94,lisc_baso_205.jpg,720,576
baso,163,229,105,98,lisc_baso_206.jpg,720,576
baso,178,386,80,98,lisc_baso_207.jpg,720,576
baso,458,88,79,104,lisc_baso_208.jpg,720,576
baso,160,107,103,81,lisc_baso_209.jpg,720,576
baso,391,531,101,45,lisc_baso_21.jpg,720,576
baso,455,389,102,81,lisc_baso_210.jpg,720,576
baso,185,201,94,83,lisc_baso_211.jpg,720,576
baso,439,284,88,92,lisc_baso_212.jpg,720,576
baso,344,360,91,106,lisc_baso_22.jpg,720,576
baso,276,109,96,101,lisc_baso_23.jpg,720,576
baso,257,481,91,95,lisc_baso_24.jpg,720,576
baso,179,272,105,93,lisc_baso_25.jpg,720,576
baso,435,210,102,88,lisc_baso_26.jpg,720,576
baso,46,296,107,98,lisc_baso_27.jpg,720,576
baso,566,178,107,102,lisc_baso_28.jpg,720,576
baso,248,0,103,80,lisc_baso_29.jpg,720,576
baso,354,114,91,91,lisc_baso_3.jpg,720,576
baso,369,493,104,83,lisc_baso_30.jpg,720,576
baso,165,229,88,109,lisc_baso_31.jpg,720,576
baso,462,235,89,107,lisc_baso_32.jpg,720,576
baso,304,94,107,94,lisc_baso_33.jpg,720,576
baso,306,389,101,88,lisc_baso_34.jpg,720,576
baso,368,0,101,91,lisc_baso_35.jpg,720,576
baso,293,194,110,97,lisc_baso_36.jpg,720,576
baso,311,282,113,91,lisc_baso_37.jpg,720,576
baso,355,222,98,112,lisc_baso_38.jpg,720,576
baso,271,242,91,108,lisc_baso_39.jpg,720,576
baso,268,370,93,88,lisc_baso_4.jpg,720,576
baso,115,469,99,107,lisc_baso_40.jpg,720,576
baso,507,3,93,99,lisc_baso_41.jpg,720,576
baso,73,48,98,91,lisc_baso_42.jpg,720,576
baso,542,435,101,94,lisc_baso_43.jpg,720,576
baso,447,216,89,82,lisc_baso_44.jpg,720,576
baso,290,112,84,84,lisc_baso_45.jpg,720,576
baso,151,391,88,79,lisc_baso_46.jpg,720,576
baso,344,379,85,84,lisc_baso_47.jpg,720,576
baso,234,251,99,103,lisc_baso_48.jpg,720,576
baso,387,218,94,103,lisc_baso_49.jpg,720,576
baso,557,86,84,78,lisc_baso_5.jpg,720,576
baso,288,168,110,85,lisc_baso_50.jpg,720,576
baso,322,321,102,83,lisc_baso_51.jpg,720,576
baso,293,244,94,96,lisc_baso_52.jpg,720,576
baso,331,231,91,98,lisc_baso_53.jpg,720,576
baso,302,219,102,94,lisc_baso_54.jpg,720,576
baso,313,258,103,92,lisc_baso_55.jpg,720,576
baso,405,53,89,90,lisc_baso_56.jpg,720,576
baso,336,412,96,91,lisc_baso_56.jpg,720,576
baso,478,104,87,82,lisc_baso_57.jpg,720,576
baso,286,69,98,92,lisc_baso_58.jpg,720,576
baso,221,431,94,87,lisc_baso_58.jpg,720,576
baso,137,269,101,91,lisc_baso_59.jpg,720,576
baso,499,334,93,89,lisc_baso_59.jpg,720,576
baso,79,411,81,77,lisc_baso_6.jpg,720,576
baso,124,150,95,88,lisc_baso_60.jpg,720,576
baso,480,218,101,92,lisc_baso_60.jpg,720,576
baso,340,344,97,98,lisc_baso_61.jpg,720,576
baso,282,130,91,98,lisc_baso_62.jpg,720,576
baso,207,271,101,91,lisc_baso_63.jpg,720,576
baso,414,206,99,97,lisc_baso_64.jpg,720,576
baso,110,182,90,91,lisc_baso_65.jpg,720,576
baso,523,299,83,91,lisc_baso_66.jpg,720,576
baso,373,37,91,82,lisc_baso_67.jpg,720,576
baso,175,77,86,91,lisc_baso_68.jpg,720,576
baso,249,453,104,84,lisc_baso_69.jpg,720,576
baso,479,485,78,80,lisc_baso_7.jpg,720,576
baso,464,196,84,75,lisc_baso_70.jpg,720,576
baso,174,300,81,74,lisc_baso_71.jpg,720,576
baso,379,388,72,82,lisc_baso_72.jpg,720,576
baso,270,102,76,81,lisc_baso_73.jpg,720,576
baso,100,275,85,99,lisc_baso_74.jpg,720,576
baso,533,194,86,100,lisc_baso_75.jpg,720,576
baso,267,30,99,79,lisc_baso_76.jpg,720,576
baso,350,462,106,84,lisc_baso_77.jpg,720,576
baso,132,248,91,99,lisc_baso_78.jpg,720,576
baso,459,408,83,89,lisc_baso_79.jpg,720,576
baso,159,10,81,75,lisc_baso_8.jpg,720,576
baso,496,225,89,99,lisc_baso_80.jpg,720,576
baso,295,63,104,85,lisc_baso_81.jpg,720,576
baso,322,429,97,78,lisc_baso_82.jpg,720,576
baso,46,8,83,89,lisc_baso_83.jpg,720,576
baso,592,478,82,90,lisc_baso_84.jpg,720,576
baso,552,0,88,59,lisc_baso_85.jpg,720,576
baso,81,519,88,57,lisc_baso_86.jpg,720,576
baso,569,385,76,85,lisc_baso_87.jpg,720,576
baso,72,106,85,84,lisc_baso_88.jpg,720,576
baso,179,499,82,72,lisc_baso_89.jpg,720,576
baso,260,274,94,90,lisc_baso_9.jpg,720,576
baso,222,333,79,66,lisc_baso_90.jpg,720,576
baso,455,4,87,75,lisc_baso_91.jpg,720,576
baso,484,447,85,87,lisc_baso_92.jpg,720,576
baso,151,42,85,85,lisc_baso_93.jpg,720,576
baso,113,414,85,83,lisc_baso_94.jpg,720,576
baso,519,78,87,83,lisc_baso_95.jpg,720,576
baso,401,215,99,101,lisc_baso_96.jpg,720,576
baso,214,260,107,101,lisc_baso_97.jpg,720,576
baso,334,330,100,98,lisc_baso_98.jpg,720,576
baso,288,146,105,101,lisc_baso_99.jpg,720,576
baso,124,144,114,113,pbc_baso_1.jpg,360,363
baso,118,111,128,139,pbc_baso_10.jpg,360,363
baso,124,126,113,112,pbc_baso_100.jpg,360,363
baso,113,115,137,132,pbc_baso_101.jpg,360,363
baso,115,112,128,128,pbc_baso_102.jpg,360,363
baso,113,109,141,143,pbc_baso_103.jpg,360,363
baso,113,113,136,139,pbc_baso_104.jpg,360,363
baso,111,126,142,153,pbc_baso_105.jpg,360,363
baso,112,130,135,124,pbc_baso_106.jpg,360,363
baso,107,102,150,157,pbc_baso_107.jpg,360,363
baso,120,123,122,117,pbc_baso_108.jpg,360,363
baso,111,108,139,148,pbc_baso_109.jpg,360,363
baso,124,123,111,114,pbc_baso_11.jpg,360,363
baso,102,113,159,154,pbc_baso_110.jpg,360,363
baso,102,109,153,142,pbc_baso_111.jpg,360,363
baso,95,129,152,140,pbc_baso_112.jpg,360,363
baso,88,155,135,132,pbc_baso_113.jpg,360,363
baso,117,121,127,124,pbc_baso_114.jpg,360,363
baso,99,82,182,174,pbc_baso_115.jpg,360,363
baso,118,117,140,132,pbc_baso_116.jpg,360,363
baso,109,124,141,140,pbc_baso_117.jpg,360,363
baso,109,118,140,148,pbc_baso_118.jpg,360,363
baso,109,120,144,125,pbc_baso_119.jpg,360,363
baso,119,119,124,125,pbc_baso_12.jpg,360,363
baso,111,113,141,139,pbc_baso_120.jpg,360,363
baso,114,112,148,139,pbc_baso_121.jpg,360,363
baso,111,118,139,135,pbc_baso_122.jpg,360,363
baso,106,100,147,162,pbc_baso_123.jpg,360,363
baso,114,110,138,147,pbc_baso_124.jpg,366,369
baso,115,120,128,127,pbc_baso_125.jpg,360,363
baso,108,109,141,144,pbc_baso_126.jpg,360,363
baso,115,114,140,135,pbc_baso_127.jpg,360,363
baso,121,104,122,157,pbc_baso_128.jpg,360,363
baso,109,135,145,132,pbc_baso_129.jpg,360,363
baso,114,115,134,137,pbc_baso_13.jpg,360,363
baso,118,26,123,128,pbc_baso_130.jpg,360,363
baso,221,90,139,164,pbc_baso_130.jpg,360,363
baso,0,221,104,140,pbc_baso_130.jpg,360,363
baso,100,121,143,143,pbc_baso_131.jpg,360,363
baso,115,114,139,132,pbc_baso_132.jpg,360,363
baso,114,104,133,155,pbc_baso_133.jpg,360,363
baso,107,110,147,140,pbc_baso_134.jpg,360,363
baso,104,113,136,138,pbc_baso_135.jpg,360,363
baso,115,111,127,138,pbc_baso_136.jpg,360,363
baso,128,111,109,143,pbc_baso_137.jpg,366,369
baso,129,132,135,128,pbc_baso_138.jpg,360,363
baso,120,126,121,113,pbc_baso_139.jpg,360,363
baso,143,146,129,127,pbc_baso_14.jpg,360,363
baso,109,124,147,115,pbc_baso_140.jpg,360,363
baso,119,135,123,125,pbc_baso_141.jpg,360,363
baso,115,111,137,145,pbc_baso_142.jpg,360,363
baso,120,113,123,137,pbc_baso_143.jpg,360,363
baso,106,110,147,146,pbc_baso_144.jpg,360,363
baso,127,141,111,118,pbc_baso_145.jpg,360,363
baso,116,112,132,136,pbc_baso_146.jpg,360,363
baso,122,117,115,130,pbc_baso_147.jpg,360,363
baso,112,107,134,151,pbc_baso_148.jpg,360,363
baso,106,101,148,155,pbc_baso_149.jpg,360,363
baso,126,111,110,153,pbc_baso_15.jpg,360,363
baso,106,115,148,133,pbc_baso_150.jpg,360,363
baso,109,115,146,145,pbc_baso_151.jpg,360,363
baso,122,115,124,135,pbc_baso_152.jpg,360,363
baso,127,124,110,119,pbc_baso_153.jpg,366,369
baso,117,112,133,144,pbc_baso_154.jpg,360,363
baso,102,108,155,150,pbc_baso_155.jpg,360,363
baso,118,122,127,126,pbc_baso_156.jpg,360,363
baso,112,118,138,129,pbc_baso_157.jpg,360,363
baso,102,111,149,154,pbc_baso_158.jpg,360,363
baso,124,126,114,111,pbc_baso_159.jpg,360,363
baso,112,136,137,112,pbc_baso_16.jpg,360,363
baso,123,122,120,121,pbc_baso_160.jpg,360,363
baso,107,105,146,154,pbc_baso_161.jpg,360,363
baso,116,120,125,125,pbc_baso_162.jpg,360,363
baso,112,117,139,128,pbc_baso_163.jpg,360,363
baso,105,116,154,127,pbc_baso_164.jpg,360,363
baso,124,124,135,134,pbc_baso_165.jpg,360,363
baso,111,115,132,132,pbc_baso_166.jpg,360,363
baso,111,125,136,141,pbc_baso_167.jpg,360,363
baso,111,116,137,129,pbc_baso_168.jpg,360,363
baso,121,128,125,107,pbc_baso_169.jpg,360,363
baso,109,112,145,139,pbc_baso_17.jpg,360,363
baso,111,105,145,149,pbc_baso_170.jpg,360,363
baso,112,115,139,136,pbc_baso_171.jpg,360,363
baso,136,116,101,145,pbc_baso_172.jpg,360,363
baso,119,45,123,234,pbc_baso_173.jpg,360,363
baso,93,100,174,162,pbc_baso_174.jpg,360,363
baso,115,109,130,169,pbc_baso_175.jpg,360,363
baso,100,121,131,146,pbc_baso_176.jpg,360,363
baso,124,118,118,122,pbc_baso_177.jpg,360,363
baso,121,127,119,111,pbc_baso_178.jpg,360,363
baso,120,120,124,123,pbc_baso_179.jpg,360,363
baso,128,126,107,109,pbc_baso_18.jpg,360,363
baso,114,114,128,134,pbc_baso_180.jpg,360,363
baso,117,122,121,121,pbc_baso_181.jpg,360,363
neut,214,36,138,135,pbc_baso_181.jpg,360,363
baso,117,124,114,145,pbc_baso_182.jpg,360,363
baso,99,109,161,142,pbc_baso_183.jpg,360,363
baso,102,110,157,144,pbc_baso_184.jpg,360,363
baso,95,107,155,149,pbc_baso_185.jpg,360,363
baso,117,111,135,136,pbc_baso_186.jpg,360,363
baso,111,114,145,133,pbc_baso_187.jpg,360,363
baso,122,120,120,126,pbc_baso_188.jpg,360,363
baso,118,121,125,122,pbc_baso_189.jpg,360,363
baso,120,123,119,121,pbc_baso_19.jpg,360,363
baso,122,84,119,195,pbc_baso_190.jpg,360,363
baso,101,124,143,145,pbc_baso_191.jpg,360,363
baso,113,113,133,143,pbc_baso_192.jpg,360,363
baso,104,109,147,144,pbc_baso_193.jpg,360,363
baso,121,112,125,141,pbc_baso_194.jpg,360,363
baso,116,124,129,128,pbc_baso_195.jpg,360,363
baso,124,120,108,122,pbc_baso_196.jpg,360,363
baso,118,114,130,135,pbc_baso_197.jpg,360,363
baso,121,122,117,118,pbc_baso_198.jpg,360,363
baso,112,131,136,98,pbc_baso_199.jpg,360,363
baso,113,111,136,154,pbc_baso_2.jpg,360,363
baso,99,121,138,140,pbc_baso_20.jpg,360,363
baso,127,111,106,156,pbc_baso_200.jpg,360,363
baso,115,116,125,133,pbc_baso_201.jpg,360,363
baso,101,134,162,117,pbc_baso_202.jpg,360,363
baso,106,130,147,141,pbc_baso_203.jpg,360,363
baso,121,126,123,125,pbc_baso_204.jpg,360,363
baso,116,122,129,120,pbc_baso_205.jpg,360,363
baso,113,99,141,161,pbc_baso_206.jpg,360,363
baso,112,108,138,150,pbc_baso_207.jpg,360,363
baso,109,112,143,132,pbc_baso_208.jpg,360,363
baso,117,115,129,138,pbc_baso_209.jpg,360,363
baso,110,134,112,125,pbc_baso_21.jpg,360,363
baso,113,122,136,133,pbc_baso_210.jpg,360,363
baso,114,113,136,136,pbc_baso_211.jpg,360,363
baso,121,121,118,122,pbc_baso_212.jpg,360,363
baso,91,109,151,158,pbc_baso_213.jpg,360,363
baso,121,119,125,124,pbc_baso_214.jpg,360,363
baso,106,124,147,112,pbc_baso_215.jpg,360,363
baso,121,127,112,118,pbc_baso_216.jpg,360,363
baso,43,121,122,125,pbc_baso_217.jpg,366,369
baso,111,160,150,145,pbc_baso_218.jpg,360,363
baso,106,104,145,152,pbc_baso_219.jpg,360,363
baso,113,117,138,133,pbc_baso_22.jpg,360,363
baso,132,110,101,141,pbc_baso_220.jpg,366,369
baso,99,98,167,171,pbc_baso_221.jpg,360,363
baso,114,97,145,140,pbc_baso_222.jpg,360,363
baso,103,117,167,128,pbc_baso_223.jpg,360,363
baso,119,108,127,151,pbc_baso_224.jpg,360,363
baso,108,112,137,148,pbc_baso_225.jpg,360,363
baso,104,108,151,145,pbc_baso_226.jpg,360,363
baso,118,113,123,138,pbc_baso_227.jpg,360,363
neut,50,268,151,95,pbc_baso_227.jpg,360,363
baso,123,125,115,114,pbc_baso_228.jpg,360,363
baso,114,125,130,131,pbc_baso_229.jpg,360,363
baso,106,108,151,147,pbc_baso_23.jpg,360,363
baso,91,126,142,127,pbc_baso_230.jpg,360,363
baso,129,112,102,140,pbc_baso_231.jpg,360,363
baso,115,110,136,143,pbc_baso_232.jpg,360,363
baso,112,117,137,128,pbc_baso_233.jpg,360,363
baso,122,118,120,127,pbc_baso_234.jpg,360,363
baso,111,122,136,136,pbc_baso_235.jpg,360,363
baso,112,107,150,154,pbc_baso_236.jpg,360,363
baso,118,115,130,128,pbc_baso_237.jpg,360,363
baso,113,119,137,127,pbc_baso_238.jpg,360,363
baso,105,99,151,166,pbc_baso_239.jpg,360,363
baso,128,111,140,149,pbc_baso_24.jpg,360,363
baso,120,120,122,117,pbc_baso_240.jpg,360,363
baso,243,62,117,157,pbc_baso_240.jpg,360,363
baso,105,103,163,162,pbc_baso_241.jpg,360,363
baso,120,119,127,127,pbc_baso_242.jpg,360,363
baso,122,102,113,161,pbc_baso_243.jpg,360,363
baso,119,125,124,112,pbc_baso_244.jpg,360,363
baso,113,135,132,141,pbc_baso_245.jpg,360,363
baso,110,109,144,142,pbc_baso_246.jpg,360,363
baso,110,109,149,150,pbc_baso_247.jpg,360,363
baso,119,122,120,121,pbc_baso_248.jpg,360,363
baso,112,137,137,134,pbc_baso_249.jpg,366,369
baso,76,92,207,183,pbc_baso_25.jpg,360,363
baso,113,117,135,127,pbc_baso_250.jpg,360,363
baso,111,103,134,163,pbc_baso_251.jpg,360,363
baso,102,150,156,123,pbc_baso_252.jpg,360,363
baso,114,120,129,131,pbc_baso_253.jpg,360,363
baso,99,108,160,147,pbc_baso_254.jpg,360,363
baso,102,113,128,141,pbc_baso_255.jpg,360,363
baso,113,119,133,142,pbc_baso_256.jpg,360,363
baso,0,42,99,93,pbc_baso_256.jpg,360,363
baso,109,131,130,141,pbc_baso_257.jpg,360,363
baso,117,108,121,147,pbc_baso_258.jpg,360,363
baso,115,117,132,134,pbc_baso_259.jpg,360,363
baso,120,121,132,124,pbc_baso_26.jpg,360,363
baso,113,117,139,147,pbc_baso_260.jpg,360,363
baso,105,125,155,136,pbc_baso_261.jpg,360,363
baso,103,113,160,136,pbc_baso_262.jpg,360,363
baso,109,129,140,126,pbc_baso_263.jpg,360,363
baso,109,102,145,161,pbc_baso_264.jpg,360,363
baso,108,109,148,143,pbc_baso_265.jpg,360,363
baso,123,114,119,133,pbc_baso_266.jpg,360,363
baso,86,122,130,125,pbc_baso_267.jpg,360,363
baso,124,118,113,128,pbc_baso_268.jpg,360,363
baso,106,109,153,145,pbc_baso_269.jpg,360,363
baso,117,119,127,127,pbc_baso_27.jpg,360,363
baso,101,110,158,144,pbc_baso_270.jpg,360,363
baso,124,116,117,125,pbc_baso_271.jpg,360,363
baso,105,108,156,145,pbc_baso_272.jpg,366,369
baso,113,115,133,132,pbc_baso_273.jpg,360,363
baso,112,114,135,137,pbc_baso_274.jpg,360,363
baso,106,123,129,118,pbc_baso_275.jpg,360,363
baso,125,122,112,119,pbc_baso_276.jpg,360,363
baso,117,112,124,139,pbc_baso_277.jpg,360,363
baso,95,106,128,137,pbc_baso_278.jpg,360,363
baso,99,156,161,153,pbc_baso_279.jpg,360,363
neut,177,16,149,140,pbc_baso_279.jpg,360,363
neut,117,104,127,146,pbc_baso_28.jpg,360,363
neut,107,115,145,134,pbc_baso_280.jpg,360,363
neut,113,112,138,142,pbc_baso_281.jpg,360,363
neut,111,121,140,130,pbc_baso_282.jpg,360,363
neut,124,125,117,119,pbc_baso_283.jpg,360,363
neut,101,118,143,145,pbc_baso_284.jpg,360,363
neut,95,120,172,122,pbc_baso_285.jpg,360,363
neut,134,168,96,112,pbc_baso_286.jpg,360,363
mono,176,78,136,133,pbc_baso_286.jpg,360,363
baso,105,109,152,140,pbc_baso_287.jpg,360,363
baso,114,114,139,136,pbc_baso_288.jpg,360,363
baso,110,113,140,140,pbc_baso_289.jpg,360,363
baso,114,123,137,123,pbc_baso_29.jpg,360,363
baso,111,128,137,144,pbc_baso_290.jpg,360,363
baso,131,125,108,111,pbc_baso_291.jpg,360,363
baso,115,122,131,126,pbc_baso_292.jpg,360,363
baso,95,113,156,158,pbc_baso_293.jpg,360,363
baso,115,116,129,131,pbc_baso_294.jpg,360,363
baso,104,112,138,139,pbc_baso_295.jpg,360,363
baso,112,101,129,158,pbc_baso_296.jpg,360,363
baso,116,99,130,161,pbc_baso_297.jpg,360,363
baso,95,101,160,157,pbc_baso_298.jpg,360,363
baso,111,111,135,135,pbc_baso_299.jpg,360,363
baso,109,106,140,149,pbc_baso_3.jpg,360,363
baso,109,113,136,138,pbc_baso_30.jpg,360,363
baso,108,105,139,154,pbc_baso_300.jpg,360,363
baso,79,147,141,133,pbc_baso_301.jpg,360,363
baso,112,115,139,133,pbc_baso_302.jpg,360,363
baso,114,116,132,133,pbc_baso_303.jpg,360,363
baso,104,112,154,140,pbc_baso_304.jpg,360,363
baso,119,108,130,148,pbc_baso_305.jpg,360,363
baso,156,129,141,133,pbc_baso_306.jpg,360,363
neut,0,130,133,155,pbc_baso_306.jpg,360,363
baso,106,115,139,135,pbc_baso_307.jpg,360,363
baso,110,112,139,139,pbc_baso_308.jpg,360,363
baso,258,0,102,54,pbc_baso_308.jpg,360,363
baso,118,121,123,135,pbc_baso_309.jpg,360,363
baso,104,109,156,144,pbc_baso_31.jpg,366,369
baso,116,114,125,142,pbc_baso_310.jpg,360,363
baso,103,111,157,148,pbc_baso_311.jpg,360,363
baso,114,121,133,126,pbc_baso_312.jpg,360,363
baso,126,121,116,113,pbc_baso_313.jpg,360,363
baso,109,121,138,123,pbc_baso_314.jpg,360,363
baso,113,122,128,126,pbc_baso_315.jpg,360,363
baso,100,114,158,134,pbc_baso_316.jpg,360,363
baso,106,140,147,136,pbc_baso_317.jpg,360,363
baso,113,128,139,129,pbc_baso_318.jpg,360,363
baso,104,118,136,141,pbc_baso_319.jpg,360,363
baso,113,142,134,131,pbc_baso_32.jpg,360,363
baso,108,109,145,145,pbc_baso_320.jpg,360,363
baso,107,119,143,135,pbc_baso_321.jpg,360,363
baso,118,113,148,138,pbc_baso_322.jpg,360,363
baso,127,106,115,158,pbc_baso_323.jpg,366,369
baso,116,113,128,138,pbc_baso_324.jpg,360,363
baso,124,136,113,118,pbc_baso_325.jpg,360,363
baso,125,109,109,147,pbc_baso_326.jpg,360,363
baso,118,120,122,125,pbc_baso_327.jpg,360,363
baso,106,109,150,152,pbc_baso_328.jpg,360,363
baso,123,119,125,142,pbc_baso_329.jpg,360,363
baso,104,126,157,113,pbc_baso_33.jpg,366,369
baso,99,154,161,156,pbc_baso_330.jpg,360,363
baso,106,109,145,143,pbc_baso_331.jpg,360,363
baso,121,120,116,123,pbc_baso_332.jpg,360,363
baso,121,105,122,154,pbc_baso_333.jpg,366,369
baso,115,126,130,139,pbc_baso_334.jpg,360,363
baso,110,104,141,157,pbc_baso_335.jpg,360,363
baso,107,108,141,151,pbc_baso_336.jpg,360,363
baso,86,107,172,148,pbc_baso_337.jpg,360,363
baso,114,109,131,143,pbc_baso_338.jpg,360,363
baso,112,119,133,129,pbc_baso_339.jpg,366,369
